Date/Time,Market Price,Competitor Data,Market Trends,Market Demand
2013-06-21,0.09852899344007243,Low,Upward,27753
2013-06-22,0.08017955024938667,High,Stable,8111
2013-06-23,0.09974305825319842,High,Upward,32825
2013-06-24,0.07696660841369972,Medium,Stable,21415
2013-06-25,0.22929120338819378,High,Stable,34380
2013-06-26,0.22778521998694062,High,Downward,27120
2013-06-27,0.05248648928253695,High,Downward,43698
2013-06-28,0.061428854350628344,Medium,Stable,24752
2013-06-29,0.21964410058234665,High,Stable,18054
2013-06-30,0.11776630959200411,High,Upward,16027
2013-07-01,0.06723976901464122,High,Stable,14560
2013-07-02,0.1423472685360448,Low,Upward,9626
2013-07-03,0.1216669709824209,Medium,Downward,14739
2013-07-04,0.07821554182235235,Low,Upward,34236
2013-07-05,0.18856548802107956,Medium,Downward,18477
2013-07-06,0.1688836487132008,Medium,Stable,9260
2013-07-07,0.05192555498219692,Low,Stable,9473
2013-07-08,0.23358507715157534,Medium,Stable,28666
2013-07-09,0.1528633924606152,Medium,Upward,36958
2013-07-10,0.0850449871539792,Low,Downward,10253
2013-07-11,0.07538419931591997,High,Downward,16704
2013-07-12,0.05990855590188433,Medium,Downward,16196
2013-07-13,0.12342022940587716,Low,Downward,29170
2013-07-14,0.059819022879984085,Medium,Downward,22733
2013-07-15,0.12147961077094975,Low,Upward,31149
2013-07-16,0.06272949421150589,High,Downward,5134
2013-07-17,0.17449765473525566,Medium,Stable,32260
2013-07-18,0.20275324477099882,High,Downward,28068
2013-07-19,0.15089500445500692,High,Stable,22868
2013-07-20,0.1796125124680774,Low,Upward,29047
2013-07-21,0.2364433221584934,Medium,Upward,23934
2013-07-22,0.17044173650553374,Medium,Stable,17085
2013-07-23,0.11011480360045417,Medium,Downward,35803
2013-07-24,0.12888563490848143,Medium,Upward,22167
2013-07-25,0.21931554973584813,Medium,Upward,24936
2013-07-26,0.05875847016902121,Low,Upward,38587
2013-07-27,0.10166214493909519,Medium,Downward,25225
2013-07-28,0.1570016151735065,High,Stable,30265
2013-07-29,0.17880570526985556,High,Stable,19761
2013-07-30,0.19796979659497516,Medium,Downward,34243
2013-07-31,0.10000549511913917,Low,Upward,19623
2013-08-01,0.06208900948201306,Low,Downward,10673
2013-08-02,0.24006462612884316,Medium,Downward,6387
2013-08-03,0.04680628776904869,High,Stable,39513
2013-08-04,0.051077178273114796,Medium,Downward,26652
2013-08-05,0.13888735921843315,Medium,Downward,38335
2013-08-06,0.21023962619159162,Medium,Upward,7804
2013-08-07,0.2003909033981719,Low,Upward,41296
2013-08-08,0.2362938385627002,Low,Stable,28623
2013-08-09,0.06115256663485745,High,Upward,40177
2013-08-10,0.11265999655373593,High,Downward,7931
2013-08-11,0.09207126831877621,Medium,Downward,18496
2013-08-12,0.21939142718202784,High,Downward,26449
2013-08-13,0.1374380164618641,Medium,Stable,4899
2013-08-14,0.035906545571446596,High,Upward,32371
2013-08-15,0.18575216950444726,Medium,Downward,31380
2013-08-16,0.11551358152185257,Low,Upward,49427
2013-08-17,0.1468522879416227,Medium,Upward,29464
2013-08-18,0.22663323394219956,Low,Upward,16382
2013-08-19,0.08648231041921856,Low,Upward,27269
2013-08-20,0.08285822863467897,High,Stable,23202
2013-08-21,0.08790235091961965,High,Stable,25036
2013-08-22,0.1043837580771346,Low,Stable,25910
2013-08-23,0.053617874422141915,Medium,Downward,24230
2013-08-24,0.18338832537788968,Medium,Downward,45207
2013-08-25,0.07562771792241005,High,Downward,38748
2013-08-26,0.23375206439952886,Medium,Stable,18563
2013-08-27,0.07745098906017156,Medium,Upward,49760
2013-08-28,0.08624124644793052,Medium,Stable,17829
2013-08-29,0.0953444503383796,Low,Downward,38980
2013-08-30,0.19907838134251152,Low,Downward,5452
2013-08-31,0.12407342723724656,Medium,Upward,7634
2013-09-01,0.2102536172867361,High,Stable,38019
2013-09-02,0.20266781671827347,Medium,Upward,23287
2013-09-03,0.23448789300884262,High,Stable,7884
2013-09-04,0.19645291412289204,Low,Downward,46430
2013-09-05,0.04142045732719382,Medium,Upward,15492
2013-09-06,0.21420188021379283,Medium,Upward,3455
2013-09-07,0.23637597127519047,High,Stable,41001
2013-09-08,0.24861162236092718,High,Stable,34882
2013-09-09,0.057558870709142326,Medium,Stable,48470
2013-09-10,0.1649201192518376,Medium,Downward,6072
2013-09-11,0.07388090649451506,High,Stable,1018
2013-09-12,0.08775212100077177,Low,Downward,31692
2013-09-13,0.19402855440902875,High,Stable,38271
2013-09-14,0.2450868978937933,Medium,Stable,49562
2013-09-15,0.16086821032186505,Low,Downward,22315
2013-09-16,0.2171285833608944,Low,Stable,35107
2013-09-17,0.03195443684234214,Low,Downward,13945
2013-09-18,0.038058960766916235,Low,Downward,18786
2013-09-19,0.16127935421168996,Medium,Stable,19888
2013-09-20,0.1155762823520966,Low,Stable,5864
2013-09-21,0.22574671929409384,High,Upward,47356
2013-09-22,0.09643602087886143,High,Stable,22996
2013-09-23,0.12505122605089042,High,Upward,12403
2013-09-24,0.146140023522945,Medium,Stable,3288
2013-09-25,0.09006854323497446,Low,Downward,25992
2013-09-26,0.22986887083972476,High,Downward,29697
2013-09-27,0.13219738862478136,High,Upward,19602
2013-09-28,0.12331423400618373,High,Stable,17211
2013-09-29,0.21694567076555316,Low,Upward,30466
2013-09-30,0.09863524836253766,High,Stable,41775
2013-10-01,0.2098423757924114,Low,Stable,13570
2013-10-02,0.05690002759869688,Low,Downward,8777
2013-10-03,0.07021347734027791,Low,Upward,38229
2013-10-04,0.23918516655778163,Medium,Downward,32831
2013-10-05,0.21533844797769575,Medium,Downward,5349
2013-10-06,0.11533775832040938,Low,Downward,21137
2013-10-07,0.17046041871774648,Low,Upward,28165
2013-10-08,0.23745344167481028,Medium,Stable,21445
2013-10-09,0.07660895863009853,Medium,Stable,48597
2013-10-10,0.04298230344906014,Low,Upward,25307
2013-10-11,0.14824297419116717,Medium,Stable,5773
2013-10-12,0.06137131330599052,High,Upward,9236
2013-10-13,0.07121020039650253,Low,Upward,10886
2013-10-14,0.22613862174094748,Low,Stable,18540
2013-10-15,0.03162876090187609,Medium,Downward,26318
2013-10-16,0.20970040582205107,High,Upward,20651
2013-10-17,0.14372917079383368,Medium,Upward,40532
2013-10-18,0.1530447652819661,High,Upward,15642
2013-10-19,0.17778895130039973,High,Upward,30754
2013-10-20,0.12491789830776227,Low,Stable,2545
2013-10-21,0.055434615402331244,High,Stable,13497
2013-10-22,0.05262044923706123,Low,Upward,27733
2013-10-23,0.19595968382046736,High,Downward,4679
2013-10-24,0.07862773151880267,Low,Stable,20961
2013-10-25,0.03618237039588172,High,Downward,19299
2013-10-26,0.24551505560176703,Medium,Downward,23441
2013-10-27,0.24568613425935254,High,Upward,35835
2013-10-28,0.11319109421563157,Medium,Stable,19451
2013-10-29,0.03561524580256491,High,Upward,10488
2013-10-30,0.18999822489040494,High,Upward,48633
2013-10-31,0.21282265330684724,Low,Downward,11788
2013-11-01,0.05750301182547815,High,Downward,24270
2013-11-02,0.059800895280031977,High,Downward,38049
2013-11-03,0.21088927993329393,High,Upward,24649
2013-11-04,0.23281962551735166,Medium,Upward,34497
2013-11-05,0.2039660640683129,Low,Upward,8573
2013-11-06,0.0741638888172965,Low,Upward,36892
2013-11-07,0.1205346682755286,High,Upward,29876
2013-11-08,0.1621853336905011,High,Upward,5387
2013-11-09,0.06526456424058232,Medium,Upward,33924
2013-11-10,0.07633254837915182,High,Upward,16587
2013-11-11,0.09223493585508209,Low,Stable,21248
2013-11-12,0.14209291946398403,Low,Stable,6299
2013-11-13,0.14237707517906045,Medium,Stable,4641
2013-11-14,0.20914479425646157,Medium,Stable,45690
2013-11-15,0.19566224415127764,Low,Upward,26202
2013-11-16,0.23102184852418725,Medium,Upward,46977
2013-11-17,0.2132383790214112,High,Downward,23855
2013-11-18,0.08585306062724403,High,Downward,40627
2013-11-19,0.10288528924687997,Medium,Stable,1465
2013-11-20,0.14009311359915744,Low,Downward,33071
2013-11-21,0.03313964960400181,Medium,Stable,24037
2013-11-22,0.2288584413824187,Low,Upward,43788
2013-11-23,0.039755726763714624,Medium,Upward,29067
2013-11-24,0.10093707957965999,Medium,Downward,11574
2013-11-25,0.15521845406320947,Medium,Upward,1353
2013-11-26,0.14392510549351048,High,Upward,14660
2013-11-27,0.17398117642169242,High,Stable,25703
2013-11-28,0.146054438564726,Low,Downward,7845
2013-11-29,0.08038031365466757,Medium,Upward,10180
2013-11-30,0.07423720131465181,High,Downward,33717
2013-12-01,0.22959435519660967,Medium,Upward,33061
2013-12-02,0.08807268208183036,Low,Stable,49941
2013-12-03,0.09181499145349295,High,Upward,14143
2013-12-04,0.1208496371420758,Low,Downward,3653
2013-12-05,0.06067643197299427,High,Downward,10928
2013-12-06,0.14160002577311287,Medium,Stable,46148
2013-12-07,0.17630698757446892,Low,Upward,48822
2013-12-08,0.20292010825702073,High,Stable,3536
2013-12-09,0.1865199332101304,High,Downward,34524
2013-12-10,0.06247991209765801,Medium,Stable,12240
2013-12-11,0.13033477189360326,Low,Upward,5980
2013-12-12,0.038488964177799255,Low,Upward,31084
2013-12-13,0.03391555927860884,Low,Stable,42175
2013-12-14,0.12682869202023614,Medium,Downward,12446
2013-12-15,0.08565130878067839,High,Downward,19829
2013-12-16,0.1803393748721398,High,Stable,20958
2013-12-17,0.18933297309895075,Low,Upward,15142
2013-12-18,0.22698881940281626,High,Upward,38581
2013-12-19,0.19735015297858852,Low,Upward,884
2013-12-20,0.04061370709003917,Medium,Upward,2735
2013-12-21,0.1117570622787089,Medium,Downward,31266
2013-12-22,0.09006513738546687,Medium,Upward,43176
2013-12-23,0.11494913896197546,Low,Stable,10062
2013-12-24,0.06521664497311434,High,Stable,12404
2013-12-25,0.05149490281193056,Medium,Stable,43281
2013-12-26,0.14461659935184815,Low,Stable,23933
2013-12-27,0.18848388839060676,Low,Upward,29467
2013-12-28,0.18442039842502742,Medium,Downward,36041
2013-12-29,0.12920775087876996,Medium,Upward,34303
2013-12-30,0.14490137698356814,Medium,Downward,3638
2013-12-31,0.1435923189519011,High,Upward,36130
2014-01-01,0.18214548310897236,High,Downward,14240
2014-01-02,0.040543538710325296,Low,Stable,37474
2014-01-03,0.18617714395166926,Medium,Stable,34840
2014-01-04,0.15808419816660324,Medium,Downward,38404
2014-01-05,0.07358391722774632,High,Downward,35430
2014-01-06,0.040792947824178194,Medium,Downward,37794
2014-01-07,0.05387611392273545,Low,Stable,27139
2014-01-08,0.1454320951122393,Medium,Stable,31184
2014-01-09,0.19684987662008221,High,Upward,46178
2014-01-10,0.10362460316739025,Low,Downward,42582
2014-01-11,0.11340726035514877,Low,Downward,33443
2014-01-12,0.23551221131014471,Medium,Downward,17726
2014-01-13,0.07686287848716672,Low,Stable,39777
2014-01-14,0.05282487340657736,Medium,Downward,24452
2014-01-15,0.10555022503600395,Medium,Downward,11070
2014-01-16,0.19410286628830023,High,Stable,18068
2014-01-17,0.167737004032349,Low,Downward,37217
2014-01-18,0.12147499666130522,Medium,Upward,47694
2014-01-19,0.2422455572230027,Medium,Stable,49641
2014-01-20,0.1916992164248061,Medium,Stable,21117
2014-01-21,0.04360951336432463,Low,Stable,37234
2014-01-22,0.19381891764789064,Low,Upward,46925
2014-01-23,0.03528848229928884,Low,Stable,16248
2014-01-24,0.1730711310858292,Medium,Stable,10713
2014-01-25,0.07630622398438491,Low,Stable,9366
2014-01-26,0.1832172859882627,Medium,Stable,33244
2014-01-27,0.09815150466251515,Low,Upward,16405
2014-01-28,0.22206138775022427,Low,Downward,1357
2014-01-29,0.1041210440501213,Medium,Downward,43040
2014-01-30,0.16633308818894532,Low,Stable,45183
2014-01-31,0.09290406312387743,Medium,Upward,6840
2014-02-01,0.23178873993127921,Low,Stable,47452
2014-02-02,0.2018191158261979,Low,Downward,34696
2014-02-03,0.08352663279581268,Low,Downward,22604
2014-02-04,0.23873527676290512,Low,Upward,10092
2014-02-05,0.10857466970677021,High,Downward,26910
2014-02-06,0.17341028848678125,Medium,Stable,6149
2014-02-07,0.19342771084516722,High,Upward,31174
2014-02-08,0.035038475522280704,Low,Downward,19809
2014-02-09,0.24097281615459418,Low,Stable,45887
2014-02-10,0.10577708733922028,Medium,Upward,43391
2014-02-11,0.07175135655486933,Medium,Stable,857
2014-02-12,0.21715571418026958,Medium,Downward,9303
2014-02-13,0.18463784222115118,Medium,Stable,29093
2014-02-14,0.049083519977137564,Low,Upward,43761
2014-02-15,0.055749807902889296,Medium,Stable,19921
2014-02-16,0.18734221154380276,High,Downward,6293
2014-02-17,0.04645231631099847,Medium,Upward,37445
2014-02-18,0.2317785957272943,Medium,Upward,3082
2014-02-19,0.1931388301284793,High,Downward,23970
2014-02-20,0.10380828531273754,High,Stable,44943
2014-02-21,0.10984653142957441,High,Stable,2231
2014-02-22,0.1414291411649023,High,Downward,46094
2014-02-23,0.10941327100267884,Medium,Upward,35343
2014-02-24,0.20236308131642947,High,Downward,21391
2014-02-25,0.24444212770235546,Low,Upward,12151
2014-02-26,0.15859473339640248,Medium,Upward,33283
2014-02-27,0.12812821208685637,Low,Stable,31995
2014-02-28,0.07901031085900778,Medium,Downward,48207
2014-03-01,0.17375535223451605,Medium,Upward,37953
2014-03-02,0.18082690959938735,Low,Stable,23535
2014-03-03,0.18074193354316,High,Downward,16003
2014-03-04,0.03593670789106831,High,Downward,4774
2014-03-05,0.2278068621453036,Low,Upward,39473
2014-03-06,0.10438344395441887,High,Upward,38033
2014-03-07,0.193716467745954,Medium,Upward,20486
2014-03-08,0.19715751956207037,Medium,Downward,40513
2014-03-09,0.17312209533869272,Medium,Upward,44626
2014-03-10,0.11687063509174428,High,Downward,13436
2014-03-11,0.16384452769963562,High,Stable,35870
2014-03-12,0.038843712076732845,Low,Downward,29923
2014-03-13,0.19761707428133937,Medium,Upward,32612
2014-03-14,0.05190950263223456,Low,Downward,29560
2014-03-15,0.11728520367591237,High,Upward,5766
2014-03-16,0.052796133286292644,Low,Stable,47015
2014-03-17,0.2141563780802008,High,Upward,19226
2014-03-18,0.15106652655591102,Medium,Upward,14962
2014-03-19,0.18201012643723993,Medium,Upward,16858
2014-03-20,0.18016807736537485,High,Upward,42282
2014-03-21,0.21515337096487097,High,Upward,44467
2014-03-22,0.05916526873592963,High,Upward,3798
2014-03-23,0.1751401908890745,Medium,Stable,1709
2014-03-24,0.1565294919688046,High,Stable,46297
2014-03-25,0.03679736696568938,Medium,Downward,35448
2014-03-26,0.07431303994101657,Low,Upward,13297
2014-03-27,0.08886573910320858,Medium,Downward,19744
2014-03-28,0.04596240259441656,Low,Stable,8327
2014-03-29,0.10803835729773632,Medium,Stable,39264
2014-03-30,0.03598455191740465,Medium,Upward,3872
2014-03-31,0.1517003682967005,High,Upward,12818
2014-04-01,0.0765302113275532,Medium,Downward,30452
2014-04-02,0.09314068321202369,High,Stable,5276
2014-04-03,0.2303037577576825,High,Downward,44635
2014-04-04,0.1406197068071756,High,Downward,31032
2014-04-05,0.08918306487377148,Medium,Downward,28282
2014-04-06,0.16166158681457457,High,Upward,38057
2014-04-07,0.07436771567084904,Low,Stable,21675
2014-04-08,0.046367050868120666,Low,Downward,17019
2014-04-09,0.03459939796805911,Medium,Stable,31248
2014-04-10,0.23933638998277637,High,Stable,15167
2014-04-11,0.18941438131148558,Low,Downward,25920
2014-04-12,0.20598859262432412,Medium,Downward,7655
2014-04-13,0.24580190019934303,Medium,Upward,3897
2014-04-14,0.2349583147509567,Medium,Stable,45385
2014-04-15,0.1921209037002535,Medium,Downward,20689
2014-04-16,0.18267715536025025,Medium,Downward,1884
2014-04-17,0.10410699932578286,High,Stable,34120
2014-04-18,0.05288379539492247,High,Downward,22744
2014-04-19,0.1562189606408667,High,Stable,34721
2014-04-20,0.1567757249194903,High,Downward,22657
2014-04-21,0.2394922027914637,Medium,Stable,18870
2014-04-22,0.12736557746557606,Medium,Downward,25275
2014-04-23,0.18197767734733503,Low,Downward,23019
2014-04-24,0.15649353802727878,Low,Upward,42257
2014-04-25,0.06888725040223084,High,Stable,32289
2014-04-26,0.16025414770608168,Medium,Upward,23978
2014-04-27,0.14882567605982042,Low,Downward,14283
2014-04-28,0.1386593186600582,Low,Stable,48602
2014-04-29,0.14295304540266446,Low,Stable,45727
2014-04-30,0.06607735383095151,Low,Downward,34373
2014-05-01,0.13196510087074692,High,Downward,34488
2014-05-02,0.16324371980075128,Medium,Downward,46730
2014-05-03,0.13767882371081866,High,Downward,32329
2014-05-04,0.1375109629277524,Low,Stable,35011
2014-05-05,0.04705389615445687,Low,Upward,40616
2014-05-06,0.07197031344367832,Medium,Stable,47275
2014-05-07,0.10061399241061014,Medium,Stable,34778
2014-05-08,0.12225633866369945,High,Stable,30477
2014-05-09,0.16066623764889293,Medium,Stable,16804
2014-05-10,0.21993592299507336,High,Downward,11072
2014-05-11,0.06501624237950387,High,Upward,7012
2014-05-12,0.033319366646352884,Low,Stable,21871
2014-05-13,0.12883216877070147,High,Stable,43908
2014-05-14,0.12506263743055818,Low,Upward,10500
2014-05-15,0.15141826806893793,High,Downward,30780
2014-05-16,0.21330878970173012,High,Stable,18097
2014-05-17,0.20651932121614514,Medium,Downward,42149
2014-05-18,0.052009522574602465,Medium,Stable,29425
2014-05-19,0.23547898066886822,Low,Stable,29631
2014-05-20,0.054291166828377826,Medium,Upward,30167
2014-05-21,0.16960551187753195,High,Upward,46613
2014-05-22,0.17792938459102664,Low,Downward,36138
2014-05-23,0.1795730471890794,Low,Stable,20921
2014-05-24,0.088377257768586,Low,Downward,36347
2014-05-25,0.10267592018829823,High,Upward,25714
2014-05-26,0.15070891253286733,Medium,Upward,45196
2014-05-27,0.07390924907602164,Low,Upward,17978
2014-05-28,0.03446830292333727,High,Upward,2522
2014-05-29,0.15367177999188664,Medium,Upward,14685
2014-05-30,0.13236128584264162,Medium,Downward,902
2014-05-31,0.17448086536916166,Low,Downward,28235
2014-06-01,0.06227412668340518,High,Upward,14062
2014-06-02,0.2150034768097673,Medium,Stable,8253
2014-06-03,0.062168727461316006,High,Stable,43207
2014-06-04,0.22609559307360516,Medium,Stable,45974
2014-06-05,0.12889465797105465,Low,Stable,13024
2014-06-06,0.15095715706199286,Low,Stable,6972
2014-06-07,0.2272478939120775,Medium,Upward,12052
2014-06-08,0.09598087066495474,High,Downward,18718
2014-06-09,0.07000193917305333,Medium,Upward,7997
2014-06-10,0.1280653565802798,High,Stable,32391
2014-06-11,0.08376079027609548,Medium,Stable,14477
2014-06-12,0.14612566053886977,Low,Downward,11839
2014-06-13,0.09055673017774962,High,Upward,28585
2014-06-14,0.22018769783100053,Low,Downward,5370
2014-06-15,0.1636114102966997,High,Stable,7506
2014-06-16,0.030052947343438496,Medium,Stable,12455
2014-06-17,0.20720422162956145,Low,Downward,34002
2014-06-18,0.10264671407975211,Low,Stable,48707
2014-06-19,0.10044575651409056,High,Upward,10249
2014-06-20,0.11427381866958282,High,Stable,25430
2014-06-21,0.16865775617849774,High,Stable,9922
2014-06-22,0.12725335628672907,Low,Upward,47171
2014-06-23,0.16829982024533455,Medium,Stable,11791
2014-06-24,0.06229175875987432,High,Downward,25687
2014-06-25,0.24343618219529886,Medium,Downward,14659
2014-06-26,0.19051338315845007,High,Stable,24440
2014-06-27,0.08504556357924425,Medium,Upward,49139
2014-06-28,0.1893173797764507,High,Upward,26332
2014-06-29,0.15650560037756067,Medium,Downward,40029
2014-06-30,0.05402157920877322,Low,Stable,39564
2014-07-01,0.06920321389338774,High,Upward,38420
2014-07-02,0.039087791222722254,High,Upward,3312
2014-07-03,0.20803237576842984,Low,Downward,16246
2014-07-04,0.15137504557095172,High,Downward,22712
2014-07-05,0.09968470270304662,High,Upward,34831
2014-07-06,0.057795878446204006,Low,Downward,36315
2014-07-07,0.13649009271128343,Low,Upward,16216
2014-07-08,0.14555749627794654,Medium,Stable,8080
2014-07-09,0.18442867021571116,Low,Downward,11774
2014-07-10,0.24338618629836012,Low,Downward,44546
2014-07-11,0.12568801668962243,High,Stable,44575
2014-07-12,0.11932752545076124,Low,Upward,37331
2014-07-13,0.11138460100982694,High,Upward,13027
2014-07-14,0.21192325997270944,Low,Downward,13831
2014-07-15,0.06438978870783232,Low,Upward,44083
2014-07-16,0.10563883879971968,Medium,Upward,33800
2014-07-17,0.189493577072586,Low,Stable,46112
2014-07-18,0.033452885775338226,Low,Stable,2828
2014-07-19,0.09366375919325283,High,Stable,31233
2014-07-20,0.17111837580603617,High,Downward,19113
2014-07-21,0.07090946156017702,Medium,Stable,49590
2014-07-22,0.09659632520733966,Low,Stable,10450
2014-07-23,0.1369299163863104,High,Upward,27024
2014-07-24,0.12284518451333118,Low,Stable,31164
2014-07-25,0.053325981790183344,Medium,Downward,19161
2014-07-26,0.23641177089623916,High,Stable,3213
2014-07-27,0.03974439852806041,High,Downward,41594
2014-07-28,0.19494340641301994,Medium,Upward,31870
2014-07-29,0.04571300964005464,Low,Upward,38986
2014-07-30,0.13280507666551744,High,Stable,23209
2014-07-31,0.06859048416419042,High,Upward,30654
2014-08-01,0.06104151521436356,Medium,Stable,32006
2014-08-02,0.057697554839179516,Medium,Upward,30455
2014-08-03,0.12961306007297532,Medium,Downward,10752
2014-08-04,0.1434066800652043,Low,Upward,37165
2014-08-05,0.059344588579424776,Low,Stable,18562
2014-08-06,0.24546706065857268,Low,Stable,1420
2014-08-07,0.08670849510968909,Medium,Stable,34497
2014-08-08,0.1309450947126123,High,Downward,16255
2014-08-09,0.07757930267241976,Low,Upward,23010
2014-08-10,0.13866298199890004,Medium,Stable,48473
2014-08-11,0.19632364814234005,Low,Downward,1774
2014-08-12,0.14464244314478894,High,Downward,13479
2014-08-13,0.09284275155797216,High,Downward,28229
2014-08-14,0.08464725392146638,Medium,Upward,18873
2014-08-15,0.19696556936995174,High,Upward,5471
2014-08-16,0.05601239865977792,Medium,Upward,31165
2014-08-17,0.11139262876929129,Medium,Downward,47167
2014-08-18,0.06332619766385478,Medium,Upward,46378
2014-08-19,0.08675468244478601,Medium,Stable,9717
2014-08-20,0.06359031114668948,High,Downward,41921
2014-08-21,0.2250899518793339,High,Upward,8584
2014-08-22,0.191018923782867,High,Downward,47793
2014-08-23,0.1534039941297375,High,Downward,34226
2014-08-24,0.07937354894901727,Medium,Upward,36465
2014-08-25,0.14224990198382287,Medium,Downward,13091
2014-08-26,0.14458330541846592,High,Upward,19726
2014-08-27,0.15988881964385937,Low,Upward,26954
2014-08-28,0.04321873458900092,Low,Upward,26450
2014-08-29,0.24403843366327538,Low,Downward,47140
2014-08-30,0.13239657353207107,High,Downward,4005
2014-08-31,0.23383699030180272,Medium,Upward,37612
2014-09-01,0.0321577852370748,Medium,Downward,31094
2014-09-02,0.08446284703976796,Low,Upward,37001
2014-09-03,0.05287902546893383,Low,Stable,40279
2014-09-04,0.19931555901804976,Medium,Downward,8184
2014-09-05,0.10042751091083647,Low,Downward,18061
2014-09-06,0.21490835185146434,Low,Stable,3859
2014-09-07,0.21312478045748853,Medium,Stable,32534
2014-09-08,0.17691485441744537,Low,Stable,24191
2014-09-09,0.17647199677967496,Low,Upward,16715
2014-09-10,0.1840351322560897,High,Upward,41081
2014-09-11,0.17822804361855038,Low,Stable,47433
2014-09-12,0.1151198386905568,High,Upward,35242
2014-09-13,0.18022208180508012,Medium,Downward,43368
2014-09-14,0.2274295332223189,High,Stable,26593
2014-09-15,0.1031661682128572,Medium,Downward,47546
2014-09-16,0.2378755857672898,High,Upward,32789
2014-09-17,0.03298794933772934,High,Stable,26105
2014-09-18,0.10679815841835218,High,Upward,17567
2014-09-19,0.059061648380322844,Low,Downward,39452
2014-09-20,0.05785636238990521,Low,Upward,18996
2014-09-21,0.209394488682545,Low,Downward,19508
2014-09-22,0.23204102924502704,Low,Upward,14183
2014-09-23,0.20110681593125684,Low,Downward,6048
2014-09-24,0.24485545817836316,High,Upward,36997
2014-09-25,0.07759237343657956,Low,Stable,27240
2014-09-26,0.0609759806861319,Medium,Stable,22030
